idx,class,conversation
4056,일반 대화,"너 일부러 내가 싫어하는 애랑 어울리는 거야?
미친, 나도 걔랑 친한데.
그래서 내 기분은 안 중요하다는 거지?
야, 넌 친구 사귈 때 허락받고 해야 함?
진짜 정 떨어진다. 알아서 잘 살아라."
4057,일반 대화,"너 내가 빌려준 돈 언제 갚을 거야?
아, 이번 달 월급 들어오면 줄게.
씨발, 맨날 그 소리잖아. 이번엔 진짜냐?
진짜라니까, 좀만 믿어줘.
그럼 일주일 안에 안 갚으면 다 공개한다."
4058,일반 대화,"너 왜 지각하면서 변명만 하냐?
내가 일부러 그런 것도 아니고...
아, 그러면 아침에 좀 더 일찍 나오든가.
매일매일 늦고 변명은 진짜 역겹다.
됐고, 너랑 같이 다니는 거 진짜 질린다."
4059,일반 대화,"사무실에서 점심시간에 봤는데, 너 왜 또 내 뒷담 깠어?
아, 뭐? 내 말이 그렇게 듣기 싫었냐?
내가 뭐라 했는데?
그냥 니 성격이랑 일하는 방식이 너무 짜증 나서...
그럼 내 앞에서 말해라. 뒤에서 할 거면 입 다물어."
4060,일반 대화,"너 진짜 한결같이 예의 없다.
ㅋㅋㅋ 니가 예의 찾는 게 더 웃긴데?
진짜 어이가 없네. 니가 그러고도 친구냐?
야, 너도 나한테 뭐라 한 적 많거든?
씨발, 너랑 말 섞기 싫으니까 너랑 엮일 일 없을 거다."
4061,일반 대화,"야, 너 왜 내 연락 씹었어?  
아, 미안 깜빡했어.  
깜빡은 개뿔, 카톡은 보면서 왜 답을 안 하냐고.  
진짜 바빴다고. 나중에 답하려고 했는데 잊었어.  
너 맨날 그러잖아. 개빡치네 진짜."
4062,일반 대화,"야, 나랑 약속 잡아놓고 왜 다른 애들이랑 놀러 갔냐?  
아, 그거 급하게 정해져서 어쩔 수 없었어.  
그럼 나한테 말이라도 했어야지, 인스타 보고 알았는데 기분 좋겠냐?  
진짜 미안. 다음엔 꼭 같이 가자.  
됐어, 너만 좋으면 됐지 뭐."
4063,일반 대화,"너 아까 왜 내 말 끊고 니 얘기만 했냐?  
아, 미안. 나도 할 말 있어서 그랬어.  
맨날 네 얘기만 중요하냐? 내 말도 좀 들어줘.  
진짜 미안하다니까. 다음부턴 조심할게.  
그래, 그러길 바란다."
4064,일반 대화,"너 진짜 뭐냐? 내 얘기 왜 다른 애들한테 했어?  
아, 그거 그냥 분위기상 나온 거야.  
아니, 내가 말하지 말랬잖아.  
미안, 근데 딱히 문제 될 말도 아니잖아.  
니가 판단할 문제가 아니라고."
4065,일반 대화,"야, 너 게임할 때 왜 그렇게 빡빡하게 구냐?  
뭐? 내가 뭘?  
아니, 그냥 가볍게 하자니까 계속 지적질하고 그러잖아.  
그냥 이기고 싶어서 그랬지.  
그럴 거면 너 혼자 하던가."
4066,일반 대화,"너 왜 내 물건 맘대로 써?  
아, 잠깐 썼어. 뭐 어때?  
뭐 어때는 개뿔, 나한테 물어라도 보던가.  
그냥 네가 빌려줄 거 같아서 그랬지.  
진짜 한 번만 더 그러면 가만 안 둔다."
4067,일반 대화,"야, 너 왜 갑자기 분위기 싸하게 만드냐?  
내가 뭘?  
아까부터 표정 싸늘하게 짓고 있잖아.  
그럼 기분 더럽게 만들지 말던가.  
와, 진짜 어이없네."
4068,일반 대화,"야, 너 숙제 했냐?  
아니, 아직 안 했어.  
그럼 니가 할 차례인데 왜 안 해? 맨날 내가 해오냐?  
그냥 좀 도와주면 안 되냐?  
야, 니 숙제는 니가 해야지. 진짜 짜증 나네."
4069,일반 대화,"너 왜 내 말 까먹었냐?  
뭔 말?  
내가 어제 부탁한 거 있잖아.  
아, 미안. 깜빡했어.  
맨날 깜빡깜빡, 대체 기억하는 게 뭐냐?"
4070,일반 대화,"야, 너 아까 나 무시한 거 맞지?  
뭔 소리야, 내가 뭘?  
내가 말하는데 네 얼굴 딴 데 보고 있더라.  
아, 그냥 피곤해서 그런 거라고.  
됐고, 앞으로 그러지 마라."
4071,일반 대화,"야, 너 왜 나랑 약속했는데 또 늦었냐?  
아, 미안. 길이 막혀서…  
그럼 좀 일찍 나오든가. 너 맨날 이러잖아.  
진짜 미안하다니까.  
다음에도 그러면 그냥 안 기다린다."
4072,일반 대화,"너 왜 내 연애사 막 말하고 다녀?  
아, 나쁜 말 한 것도 아니고 그냥 얘기 나온 김에…  
그게 문제라고, 내가 말하지 말랬잖아.  
미안, 별거 아닌 줄 알았어.  
진짜 조심 좀 해라."
4073,일반 대화,"야, 너 왜 맨날 빌려가고 안 갚냐?  
뭐? 내가 뭘?  
지난주에 빌린 돈도 아직 안 줬잖아.  
아, 까먹었어. 곧 줄게.  
진짜 다음엔 안 빌려준다."
4074,일반 대화,"야, 너 왜 게임할 때 지면 분위기 개망치냐?  
뭔 소리야?  
맨날 지면 욕하고 난리잖아.  
아, 빡쳐서 그런 거지.  
다른 애들 기분도 생각 좀 해라."
4075,일반 대화,"야, 너 내 얘기 왜 걔한테 했냐?  
뭐? 무슨 얘기?  
내 고민 상담했던 거 있잖아.  
아… 그냥 별거 아니라고 생각해서.  
진짜 너랑 말 못 하겠다."
4076,일반 대화,"야, 너 왜 맨날 나한테만 심부름 시키냐?  
뭐? 그냥 편해서 그런 거지.  
니가 좀 움직이면 안 되냐? 나도 귀찮아.  
그럼 처음부터 네가 알아서 해.  
진짜 적당히 해라."
4077,일반 대화,"야, 너 아까 왜 내 농담 다 받아치냐?  
뭔 소리야? 그냥 장난이었잖아.  
근데 좀 도를 넘었잖아?  
아, 예민하게 굴지 마라.  
진짜 기분 나빴다고."
4078,일반 대화,"야, 너 왜 나 없는 데서 내 얘기하냐?  
아니, 그냥 얘기 나온 김에…  
그게 문제라고, 내가 있었으면 말 못 했겠지?  
아, 미안하다니까.  
진짜 조심 좀 해라."
4079,일반 대화,"너 왜 내 말 무시하냐?  
아, 못 들었어.  
맨날 못 들었다고 하면 다야?  
진짜로 못 들었어.  
어휴, 됐다. 말 안 한다."
4080,일반 대화,"너 왜 나한테만 뭐라 하냐?  
니가 맨날 문제 생기게 하잖아.  
그럼 말이라도 좀 좋게 하든가.  
아, 그냥 솔직하게 말한 건데?  
진짜 짜증 난다."
4081,일반 대화,"야, 너 아까 나한테 존나 면박 줬냐?  
뭐? 내가 뭘?  
사람들 많은데서 내가 말할 때 비웃었잖아.  
그냥 웃긴 거 같아서 웃은 건데?  
장난치지 마라, 진짜 기분 나쁘니까."
4082,일반 대화,"야, 너 왜 단톡에서 내 말 씹냐?  
아, 그냥 딴 거 보고 있었어.  
그럼 나중에라도 대답을 해야지, 무시하는 거냐?  
그냥 타이밍 놓친 건데 왜 그렇게 예민하냐?  
그럼 니가 당해봐라, 기분 개더러우니까."
4083,일반 대화,"야, 너 왜 나 빼고 애들이랑 따로 만났어?  
아, 그냥 급하게 잡혀서…  
그래도 말은 했어야지, 나만 모른 거 기분 개더럽네.  
미안, 다음엔 꼭 부를게.  
됐고, 그냥 앞으로 알아서 해."
4084,일반 대화,"야, 너 진짜 양심 없냐?  
뭔 소리야?  
지난번에 빌려준 돈 아직도 안 갚았잖아.  
아, 조만간 갚으려고 했어.  
조만간? 그 말 지겹거든? 당장 보내라."
4085,일반 대화,"너 왜 맨날 뒷말해?  
아니, 그런 거 아니야.  
야, 내가 다 들었거든? 내 앞에서는 아닌 척하고.  
그냥 장난으로 한 건데 왜 그렇게 예민해?  
넌 장난이면 다냐? 개역겹네."
4086,일반 대화,"야, 나한테 뭐 숨기는 거 있냐?  
뭔 개소리야?  
너랑 친한 애가 나한테 그러던데? 너 내 얘기하고 다닌다고.  
아, 그냥 얘기 나와서 몇 마디 한 거지.  
씨발, 그렇게 쉬운 애 아니니까 입 조심해라."
4087,일반 대화,"야, 너 어제 왜 연락 안 받았냐?  
아, 그냥 피곤해서 폰 꺼놨었어.  
그러면서 단톡에 댓글은 남겼네?  
아, 그건 그냥 습관적으로 본 거라고.  
변명 작작하고, 앞으로 이런 일 없게 해라."
4088,일반 대화,"야, 너 지각 좀 작작해라.  
뭐, 한두 번 그런 것도 아니잖아.  
그니까 하지 말라고! 맨날 늦어서 기다리는 것도 짜증 나.  
아, 미안하다고.  
다음에도 그러면 너랑 약속 안 잡는다."
4089,일반 대화,"야, 너 내 얘기 왜 걔한테 했냐?  
아, 진짜 별거 아니었어.  
별거 아니면 더 문제지. 내가 말하지 말라고 했잖아.  
미안, 다음부턴 조심할게.  
아, 됐다. 진짜 실망이다."
4090,일반 대화,"야, 너 왜 내 말에 꼽주냐?  
뭔 소리야?  
내가 말할 때마다 말 끊고 비꼬잖아.  
그냥 농담한 거지, 왜 그렇게 예민해?  
농담도 선을 지켜야 농담이지, 그만해라."
4091,일반 대화,"야, 너 요즘 왜 나랑 거리 두냐?  
아니야, 그런 거.  
아니긴 뭘 아니야. 내가 뭘 잘못했냐?  
아니, 그냥 요즘 바빠서 그런 건데…  
그래? 그럼 앞으로도 바쁜 거지 뭐."
4092,일반 대화,"야, 너 왜 맨날 남 탓만 하냐?  
내가 뭘?  
아니, 게임 할 때도 그렇고, 뭐만 하면 내가 문제래?  
아, 그냥 좀 열 받아서 그랬지.  
그럼 니가 실수했을 땐 인정 좀 해라."
4093,일반 대화,"야, 너 어제 왜 나 빼고 단톡 만들었냐?  
아, 그거 그냥 아무 생각 없이 만든 거야.  
진짜? 근데 내용 보니까 나 빼고 얘기한 거 많던데?  
아, 미안하다니까.  
진짜 실망이다, 너랑 친구 하는 거 생각 좀 해봐야겠어."
4094,일반 대화,"야, 너 왜 내 말 무시해?  
뭔 소리야? 못 들었어.  
맨날 못 들은 척, 솔직히 무시한 거잖아.  
아니라고, 그냥 멍때리고 있었어.  
됐고, 앞으로 나한테 말 걸지도 마라."
4095,일반 대화,"야, 너 왜 내 물건 맘대로 가져가냐?  
아, 그냥 잠깐 쓴 거잖아.  
그럴 거면 한 마디라도 하고 써야 되는 거 아니냐?  
너무 예민한 거 아냐? 그냥 돌려줄게.  
그딴 식으로 할 거면 나한테 빌리지도 마라."
4096,일반 대화,"야, 너 아까 나 공개적으로 망신 줬냐?  
뭔 소리야? 그런 거 아닌데.  
아니, 다들 있는데서 내 실수 들추는 게 아니면 뭐냐?  
그냥 재밌을 거 같아서 그랬지.  
그딴 거 하지 마라, 진짜 개빡친다."
4097,일반 대화,"야, 너랑 약속했는데 또 늦었냐?  
아, 미안, 길 막혀서…  
길 막히는 게 하루 이틀도 아니고 왜 맨날 그러냐?  
진짜 다음엔 늦지 않을게.  
됐고, 다음엔 만나지도 말자."
4098,일반 대화,"야, 너 내 말 무시하는 거 개빡치네.  
뭔 소리야, 내가 언제?  
아까부터 내가 말하면 딴 데 보잖아.  
아, 그냥 멍 때린 거라고.  
진짜 너랑 대화하기 싫어진다."
4099,일반 대화,"야, 너 왜 맨날 내 계획 따라하냐?  
뭐? 내가 언제?  
나 여행 간다니까 똑같은 데 가고, 하려던 거 다 따라하잖아.  
아, 그냥 좋아 보여서 그런 건데…  
그럼 말이라도 하고 하지, 소름 돋네."
4100,일반 대화,"야, 너 내 얘기 걔한테 왜 했냐?  
아, 그냥 나도 모르게 나왔어.  
나도 모르게? 내가 절대 말하지 말랬잖아.  
진짜 미안해, 다음엔 조심할게.  
됐고, 앞으로 너한테 아무 말도 안 한다."
4101,일반 대화,"야, 걔 또 연애 상담하더라.  
또? 지난번에도 한 시간 동안 했잖아.  
아니, 지 연애는 맨날 다 힘들다면서 왜 계속 만나냐고.  
진짜 답답해서 듣기 싫어 죽겠다."
4102,일반 대화,"야, 너도 봤지? 걔 오늘 또 똑같은 옷 입고 왔어.  
ㅋㅋㅋ 그러니까. 저번에도 똑같은 거 아니었냐?  
맨날 돌려입는 거 티 나는데 자긴 모르는 듯.  
나중에 또 같은 거 입고 오나 보자."
4103,일반 대화,"야, 걔 시험 망쳤다고 징징대더라.  
근데 보나마나 나보다 점수 높겠지.  
ㅇㅇ 어차피 걔는 90점 맞고도 운다니까.  
진짜 그런 애들 이해 안 간다."
4104,일반 대화,"야, 걔 SNS 개오글거리지 않냐?  
ㅋㅋㅋ 맞아, 맨날 자기가 인생 즐기는 척하는데.  
아니, 현실은 맨날 한숨 쉬면서 다니던데?  
진짜 보는 내가 다 부끄럽다."
4105,일반 대화,"야, 걔 왜 이렇게 티 내냐?  
뭔 티?  
자기 남친 생긴 거 SNS에 대놓고 자랑질하더라.  
ㅋㅋㅋ 그러다 헤어지면 다 지워버릴 거면서."
4106,일반 대화,"야, 걔 또 우리 없을 때 따로 약속 잡았대.  
헐, 걔 원래 그랬잖아.  
그니까. 뒷말 하면서 우리랑도 친한 척하는 거 역겨워.  
다음에 그냥 따로 논다고 말해줘야겠다."
4107,일반 대화,"야, 걔한테 또 돈 빌려줬어?  
아니, 내가 돌았냐? 아직도 지난번 거 안 갚았는데.  
맞아, 걔는 빌려가면 안 준다니까.  
이제부터 돈 빌려달라고 하면 절대 안 빌려준다."
4108,일반 대화,"야, 걔 자기 자랑 너무 심하지 않냐?  
맞아. 맨날 내가 잘났다, 내가 최고다.  
아니, 정작 잘하는 거 하나도 없으면서.  
진짜 말하는 거 들으면 어이없어."
4109,일반 대화,"야, 걔 맨날 늦는 거 개짜증 나.  
진짜. 맨날 늦어놓고 미안하단 말 한 마디로 끝내려 함.  
그니까, 우리가 기다려주는 게 당연한 줄 아는 듯.  
다음엔 그냥 지 혼자 두고 가자."
4110,일반 대화,"야, 걔 우리 단톡방 나갔던 거 봤어?  
응, 개웃김. 삐져서 나간 거 티 나는데?  
그러니까. 그러고 나서 다시 들어올 때 아무 일 없던 척함.  
진짜 유치해 죽겠다."
4111,일반 대화,"야, 걔 또 생일 선물만 받고 연락 끊었다며?  
ㅋㅋㅋ 맞아, 작년에도 그랬잖아.  
그니까, 선물 받을 때만 친한 척하고.  
진짜 정 떨어진다."
4112,일반 대화,"야, 걔 왜 맨날 남 연애에 참견하냐?  
몰라, 지는 연애도 못하면서 남한테 조언 존나 함.  
그니까. 그냥 자기 연애나 잘하지, 듣기 싫어 죽겠어.  
다음에 또 말하면 걍 대놓고 말해야겠다."
4113,일반 대화,"야, 걔 또 우리 몰래 따로 만났다더라.  
아 진짜?  
ㅇㅇ 나중에 우연히 다른 애한테 들었는데 완전 뻔뻔함.  
다음번엔 그냥 걔 빼고 우리끼리 만나자."
4114,일반 대화,"야, 걔 시험 끝나고 또 놀러 간다며?  
어, 근데 공부 하나도 안 했다고 징징대더라.  
ㅋㅋㅋ 맨날 그런 애들이 성적 더 잘 나옴.  
진짜 재수 없어."
4115,일반 대화,"야, 걔 화장법 요즘 왜 저러냐?  
뭐, 이상해?  
ㅇㅇ 뭔가 요즘 따라 얼굴이 떠다니는 느낌이랄까.  
ㅋㅋㅋ 솔직히 말해줄까 하다가 걍 참았다."
4116,일반 대화,"야, 걔 이번에 또 남의 거 베꼈대.  
헐, 또?  
ㅇㅇ 과제도 맨날 베끼고, 아이디어도 다 가져가고.  
그냥 자기 머리로는 못하나 봐."
4117,일반 대화,"야, 걔한테 뭐 물어보면 답 존나 늦게 하지 않냐?  
맞아, 단톡에선 잘만 떠들면서.  
그니까. 내 말은 무시하는 건가 싶어서 개빡침.  
다음부터 나도 답 천천히 해야지."
4118,일반 대화,"야, 걔 밥 먹을 때 개매너 없더라.  
뭐, 막 소리 내면서 먹냐?  
어, 그리고 음식 남기는 거 장난 아님.  
진짜 저런 애랑 같이 밥 먹기 싫다."
4119,일반 대화,"야, 걔 이번에 또 뭐 산 거 자랑함?  
ㅋㅋㅋ 어제 신발 샀다고 하루 종일 자랑하던데.  
그니까. 걍 본인만 좋으면 되는 거지, 왜 우리한테까지?  
관심받고 싶어서 그러는 거 아냐?"
4120,일반 대화,"야, 걔 말투 요즘 왜 저러냐?  
뭐, 바뀌었어?  
ㅇㅇ 괜히 있어 보이려고 존나 꾸민 말 쓰는데 오글거려 죽겠음.  
ㅋㅋㅋ 진짜 부담스럽다, 그냥 원래대로 하면 좋겠어."
4121,일반 대화,"야, 걔 시험 끝나자마자 또 여행 갔대.  
헐, 돈은 어디서 나냐?  
그니까. 맨날 돈 없다고 징징대면서 여행은 꼭 감.  
그럴 돈 있으면 빌린 거나 갚으라고 해."
4122,일반 대화,"야, 걔 SNS에 또 저격글 올렸던데?  
어, 봤어. 누군진 안 쓰고 티 존나 냄.  
ㅋㅋㅋ 자기는 쿨한 척하면서 저런 거 올리는 게 레전드지.  
진짜 피곤한 성격이다."
4123,일반 대화,"야, 걔 말투 요즘 왜 저럼?  
어? 뭐가?  
갑자기 존댓말 섞어서 말하는데 어색해서 죽겠음.  
ㅋㅋㅋ 자기가 어른이라도 된 줄 아나 봐."
4124,일반 대화,"야, 걔 뒷말 오지게 하고 다니더라.  
헐, 뭔 얘기함?  
그냥 여기저기 다니면서 사람들 뒷담 존나 깜.  
진짜 앞에선 착한 척, 뒤에선 난리도 아님."
4125,일반 대화,"야, 걔 또 과제 안 하고 붙어먹었대.  
아, 지난번에도 그러지 않았냐?  
ㅇㅇ. 이번엔 대놓고 ‘같이 제출하자’ 이랬다더라.  
진짜 그냥 공짜로 성적 받으려는 애들이 제일 싫음."
4126,일반 대화,"야, 걔 연애할 때마다 연락 두절됨.  
ㅋㅋㅋ 맞아, 남친 생기면 아예 사라지더라.  
근데 헤어지면 다시 연락 와서 힘들다 징징.  
그럴 거면 그냥 평소에도 좀 연락하지."
4127,일반 대화,"야, 걔 요즘 말끝마다 영어 섞더라.  
어? 뭐 ‘오 마이 갓’ 이런 거?  
그런 거 말고, 갑자기 중간에 영어 단어 넣음.  
ㅋㅋㅋ 지 혼자 외국물 좀 먹었다는 거 티 내는 거 아님?"
4128,일반 대화,"야, 걔 지가 주인공인 줄 앎.  
뭔 소리야?  
맨날 자기가 관심의 중심이어야 하는 애 있잖아.  
ㅋㅋㅋ 맞아. 남이 말하면 꼭 자기 얘기로 연결함."
4129,일반 대화,"야, 걔 맨날 남한테 뭐 사달라고 하더라.  
어, 저번에도 뭐 하나 얻어먹고 있었음.  
그니까. 근데 정작 자기는 한 번도 안 사줌.  
진짜 그런 애들 제일 극혐임."
4130,일반 대화,"야, 걔 또 지가 리더인 척하더라.  
ㅋㅋㅋ 뭐 또 나서서 조종함?  
ㅇㅇ, 다 지가 정한 거라고 말하던데, 현실은 걍 다 같이 한 거임.  
진짜 눈치 없이 분위기 주도하는 척 개웃김."
4131,일반 대화,"야, 걔 또 운동 시작했다고 인증함.  
ㅋㅋㅋ 맨날 3일 하고 안 나오는 거 알지?  
그니까. 저번에도 시작하자마자 헬스복만 사고 끝났잖아.  
이번엔 얼마나 가나 보자."
4132,일반 대화,"야, 걔 또 갑자기 고민 상담하더라.  
뭐, 또 뭔 문제임?  
ㅋㅋㅋ 뭔 문제긴, 연애 문제지.  
아 진짜 한두 번도 아니고 그만 좀 했으면."
